city,province,region_std,city_job_count,GDI_c,Exposure_c,SRI_c,entropy_c,GDI_group,Exposure_group,SRI_group,city_type,n_c,city_display_weight,GDI_c_weighted_display,Exposure_c_weighted_display,SRI_c_weighted_display,entropy_c_weighted_display,GDI_rank_raw,GDI_rank_weighted,SRI_rank_raw,SRI_rank_weighted,small_sample_threshold,small_sample_penalty_weight,small_sample_penalty_flag,GDI_c_penalty_display,GDI_rank_penalty,Exposure_c_penalty_display,Exposure_rank_raw,Exposure_rank_penalty,SRI_c_penalty_display,SRI_rank_penalty,entropy_c_penalty_display,entropy_rank_raw,entropy_rank_penalty
辽源,吉林,东北,54,0.0,8.1601467432,-1.4173412245,2.8571097487,low,low,low,低 GDI × 低 Exposure,54,0.019882015265736,0.0,0.1622401621189485,-0.0281795998622659,0.0568050996395366,165.0,165.0,256.0,139.0,1000,0.232379000772445,1,0.0,165.0,1.8962467463413375,237.0,311.0,-0.32936033750290367,152.0,0.6639323085001174,313.0,308.0
辽阳,辽宁,东北,100,0.0,7.8259668657,-0.6102343626,3.1518612032,low,low,middle,低 GDI × 低 Exposure,100,0.0270559958107105,0.0,0.2117393267331386,-0.0165104983580572,0.0852767435097202,165.0,165.0,148.0,97.0,1000,0.31622776601683794,1,0.0,165.0,2.4747880188621063,308.0,294.0,-0.19297304923170702,102.0,0.996706027083079,263.0,283.0
达州,四川,西部,262,0.0,8.618446399,-0.3709728622,3.4602594734,low,high,high,低 GDI × 高 Exposure,262,0.0437939550896019,0.0,0.3774358545399472,-0.0162463688666478,0.1515384479764491,165.0,165.0,97.0,96.0,1000,0.5118593556827891,1,0.0,165.0,4.411432420778794,95.0,201.0,-0.18988593022149208,101.0,1.7711661845497908,188.0,206.0
运城,山西,中部,398,0.0,8.0644432127,-2.3523305389,3.2573875019,low,low,low,低 GDI × 低 Exposure,398,0.053976542118318,0.0,0.4352907587310856,-0.1269706684091416,0.1758225136919881,165.0,165.0,313.0,310.0,1000,0.6308724118235002,1,0.0,165.0,5.0876347396097055,264.0,165.0,-1.4840204404819168,317.0,2.054995909567379,245.0,178.0
连云港,江苏,东部,1187,0.00168492,8.3543506565,-1.052941476,3.8377889616,middle,middle,low,高 GDI × 低 Exposure,1187,0.0932156607738208,0.000157060931151,0.7787563167818513,-0.0981506354415022,0.3577420339660196,144.0,132.0,230.0,281.0,1000,1.0,0,0.00168492,135.0,8.3543506565,175.0,59.0,-1.052941476,289.0,3.8377889616,57.0,53.0
迪庆,云南,西部,35,0.0,8.6789437887,-0.4737730563,3.1305830477,low,high,high,低 GDI × 高 Exposure,35,0.0160065429827372,0.0,0.138919886798587,-0.0075834687897287,0.0501098121140386,165.0,165.0,113.0,60.0,1000,0.18708286933869708,1,0.0,165.0,1.6236817068192586,83.0,318.0,-0.08863482278796808,64.0,0.5856784592667992,269.0,317.0
通化,吉林,东北,98,0.0,7.9131464852,-1.4933270821,3.1374763971,low,low,low,低 GDI × 低 Exposure,98,0.0267840693533115,0.0,0.2119462642625102,-0.0399973761341447,0.0840343854143044,165.0,165.0,264.0,173.0,1000,0.31304951684997057,1,0.0,165.0,2.4772066839549027,290.0,292.0,-0.4674853215503813,186.0,0.9821854702403414,266.0,288.0
通辽,内蒙古,西部,230,0.0,8.1009679088,-1.0253961738,3.1321900384,low,low,middle,低 GDI × 低 Exposure,230,0.0410324492494797,0.0,0.3324025545894998,-0.0420745164620591,0.1285214287903739,165.0,165.0,225.0,181.0,1000,0.47958315233127197,1,0.0,165.0,3.885087726636776,249.0,221.0,-0.4917627294194288,193.0,1.5021455723164798,268.0,226.0
遂宁,四川,西部,512,0.0,8.4457870509,-0.3133465092,3.7344155342,low,middle,high,低 GDI × 高 Exposure,512,0.0612207299504263,0.0,0.5170572482619569,-0.0191833020206419,0.2286236449419354,165.0,165.0,82.0,105.0,1000,0.7155417527999327,1,0.0,165.0,6.04331327017596,147.0,134.0,-0.22421251042670826,112.0,2.6721302370247653,102.0,132.0
遵义,贵州,西部,422,0.0,8.4731712975,-2.0191111761,3.2602603842,low,middle,low,低 GDI × 高 Exposure,422,0.0555801543474356,0.0,0.4709401685273113,-0.1122225108122702,0.1812057753666657,165.0,165.0,301.0,297.0,1000,0.6496152707564686,1,0.0,165.0,5.504301466591401,140.0,152.0,-1.3116454533496134,307.0,2.1179149322186714,243.0,169.0
邢台,河北,东部,453,0.0,8.2337857383,-2.6447077178,3.3027551477,low,middle,low,低 GDI × 低 Exposure,453,0.0575854313101031,0.0,0.4741461030549819,-0.1522966346186716,0.1901905796919681,165.0,165.0,317.0,326.0,1000,0.6730527468185536,1,0.0,165.0,5.541772107878248,213.0,150.0,-1.7800277939975182,331.0,2.222928424228603,229.0,160.0
那曲,西藏,西部,6,0.0,7.1615809323,-0.2633929888,2.1639556569,low,low,high,低 GDI × 低 Exposure,6,0.006627338421912,0.0,0.0474622204742642,-0.0017455944747364,0.0143412664682872,165.0,165.0,72.0,42.0,1000,0.07745966692414834,1,0.0,165.0,0.5547336736662897,341.0,340.0,-0.020402333182603934,43.0,0.1676192844221006,336.0,339.0
邯郸,河北,东部,713,0.0042075736,8.205754599,-2.2689983403,3.4044658621,high,middle,low,高 GDI × 低 Exposure,713,0.0722450819320907,0.0003039764994673,0.5928254133193851,-0.1639239709987513,0.2459559151424203,79.0,84.0,312.0,331.0,1000,0.844393273303382,1,0.003552846844768895,70.0,6.928883985773891,223.0,120.0,-1.9159269356858581,336.0,2.874708073148239,205.0,123.0
邵阳,湖南,中部,345,0.0028985507,8.1669863706,-1.1535725158,3.5114251169,middle,low,low,高 GDI × 低 Exposure,345,0.0502542817789359,0.0001456645836283,0.4104260343528617,-0.0579719582614492,0.1764641472703256,110.0,139.0,241.0,217.0,1000,0.5873670062235365,1,0.0017025130470461362,133.0,4.797018334367748,234.0,185.0,-0.6775704350671994,235.0,2.0624952584916847,174.0,177.0
郑州,河南,中部,7795,0.0087235407,9.2645586244,0.3971680746,3.8779633009,high,high,high,高 GDI × 高 Exposure,7795,0.2388754855163062,0.0020838400201337,2.2130759394978323,0.0948737166516515,0.9263503663169051,37.0,23.0,14.0,11.0,1000,1.0,0,0.0087235407,25.0,9.2645586244,14.0,5.0,0.3971680746,9.0,3.8779633009,45.0,43.0
郴州,湖南,中部,531,0.0,8.1591683547,-1.0106258861,3.4832588122,low,low,middle,低 GDI × 低 Exposure,531,0.062346314152737,0.0,0.5086940734671968,-0.0630087989856788,0.2171683481807108,165.0,165.0,222.0,227.0,1000,0.7286974680894672,1,0.0,165.0,5.945565321785594,238.0,140.0,-0.7364405243867442,245.0,2.538241877150465,183.0,138.0
鄂尔多斯,内蒙古,西部,290,0.0,8.1973403276,-0.8718084168,3.6429943427,low,middle,middle,低 GDI × 低 Exposure,290,0.0460747006175475,0.0,0.3776900014543194,-0.0401683117999181,0.167849873691322,165.0,165.0,196.0,174.0,1000,0.5385164807134504,1,0.0,165.0,4.414402864429594,226.0,199.0,-0.4694832004715009,187.0,1.9618124926898135,131.0,188.0
鄂州,湖北,中部,790,0.0037974684,7.907850864,-1.2379675323,3.7404484039,middle,low,low,高 GDI × 低 Exposure,790,0.0760461214234004,0.0002887827430479,0.6013613870018865,-0.0941426292795132,0.2844465935009439,86.0,90.0,248.0,276.0,1000,0.8888194417315589,1,0.0033752637432812363,78.0,7.028651590236906,294.0,117.0,-1.1003296109406815,292.0,3.3245832621800986,99.0,105.0
酒泉,甘肃,西部,201,0.0,8.5962101992,-2.21518368,3.3285054286,low,high,low,低 GDI × 高 Exposure,201,0.0383584943358242,0.0,0.3297376802355682,-0.0849711106420904,0.1276764566297135,165.0,165.0,309.0,261.0,1000,0.4483302354291979,1,0.0,165.0,3.8539409424062083,106.0,226.0,-0.993133820773317,280.0,1.4922696224316014,221.0,227.0
重庆,重庆,西部,22024,0.010851798,8.9731410699,0.3060287917,3.9988189054,high,high,high,高 GDI × 高 Exposure,22024,0.4015241045146047,0.0043572584743233,3.60293243277482,0.1228779365430289,1.605622180106807,19.0,10.0,18.0,9.0,1000,1.0,0,0.010851798,13.0,8.9731410699,45.0,21.0,0.3060287917,13.0,3.9988189054,13.0,13.0
金华,浙江,东部,3097,0.0048433968,8.5701215775,-0.232163298,3.8929747377,high,high,high,高 GDI × 高 Exposure,3097,0.1505685006278056,0.0007292629941215,1.2903903561221792,-0.0349564796806664,0.5861593692374139,72.0,43.0,67.0,161.0,1000,1.0,0,0.0048433968,54.0,8.5701215775,110.0,48.0,-0.232163298,114.0,3.8929747377,37.0,37.0
金昌,甘肃,西部,52,0.0,7.4484321328,-2.1103023813,2.8991300738,low,low,low,低 GDI × 低 Exposure,52,0.0195103560408511,0.0,0.1453215628570442,-0.041172750813019,0.056563059948577,165.0,165.0,306.0,178.0,1000,0.22803508501982758,1,0.0,165.0,1.6985038546674636,332.0,315.0,-0.4812229829372901,189.0,0.661103372862522,307.0,309.0
钦州,广西,西部,335,0.0029850746,8.5662004007,-1.1944831477,3.6157121382,middle,high,low,高 GDI × 高 Exposure,335,0.049520603249413,0.0001478226949365,0.4242034113980273,-0.0591515260453616,0.1790522462598889,108.0,137.0,245.0,220.0,1000,0.5787918451395113,1,0.0017277368356130888,131.0,4.958046935755974,112.0,170.0,-0.6913571050453344,237.0,2.0927446999621058,143.0,172.0
铁岭,辽宁,东北,109,0.0091743119,7.9273599597,-0.5428059487,3.3385369144,high,low,middle,高 GDI × 低 Exposure,109,0.0282472889167617,0.0002591494388517,0.2239264271288149,-0.0153327964586658,0.0943046167803312,33.0,96.0,131.0,93.0,1000,0.3301514803843836,1,0.003028912655293067,86.0,2.6172296262348427,288.0,285.0,-0.17920818752475476,96.0,1.1022229046070722,217.0,266.0
铜仁,贵州,西部,186,0.0,7.556969487,-2.0041057305,3.2640404656,low,low,low,低 GDI × 低 Exposure,186,0.0368994586859358,0.0,0.2788480833764342,-0.073950416604832,0.1204413263096299,165.0,165.0,300.0,244.0,1000,0.4312771730569565,1,0.0,165.0,3.2591484372310386,327.0,249.0,-0.8643250539572868,262.0,1.4077061447474801,240.0,238.0
铜川,陕西,西部,128,0.0,7.8453115331,-2.7073398019,3.0612687221,low,low,low,低 GDI × 低 Exposure,128,0.0306103649752131,0.0,0.2401478493724403,-0.0828726594480803,0.0937065528706854,165.0,165.0,318.0,258.0,1000,0.35777087639996635,1,0.0,165.0,2.8068239828279506,304.0,272.0,-0.9686073336382742,278.0,1.095232793601522,285.0,269.0
铜陵,安徽,中部,408,0.0049019608,8.3083217851,-0.9105719062,3.8106203747,high,middle,middle,高 GDI × 低 Exposure,408,0.0546504326605149,0.0002678942786048,0.4540533802384969,-0.0497631486423398,0.2082520521823286,71.0,92.0,203.0,201.0,1000,0.6387487769068525,1,0.003131121465445336,82.0,5.306930378381183,193.0,159.0,-0.5816266913709912,217.0,2.434029103595957,72.0,143.0
银川,宁夏,西部,1049,0.0047664442,8.5910716439,-0.9251934669,3.7656059308,high,high,middle,高 GDI × 高 Exposure,1049,0.0876296883405011,0.0004176820197383,0.7528329306658738,-0.0810744151591147,0.3299788741291467,74.0,62.0,205.0,255.0,1000,1.0,0,0.0047664442,56.0,8.5910716439,107.0,47.0,-0.9251934669,271.0,3.7656059308,90.0,72.0
锡林郭勒盟,内蒙古,西部,43,0.0,8.1541404873,-0.3168301047,2.8785677243,low,low,high,低 GDI × 低 Exposure,43,0.0177418029242506,0.0,0.14466915354233,-0.0056211372780571,0.0510709812686393,165.0,165.0,84.0,52.0,1000,0.2073644135332772,1,0.0,165.0,1.6908785600169156,240.0,316.0,-0.06569928885080231,53.0,0.5969125079652898,312.0,315.0
锦州,辽宁,东北,176,0.0,8.3567890745,-1.072652475,3.0133868465,low,middle,low,低 GDI × 高 Exposure,176,0.0358938345734217,0.0,0.2999572046050813,-0.0385016104924214,0.108162008973996,165.0,165.0,234.0,171.0,1000,0.41952353926806063,1,0.0,165.0,3.5058697294509007,172.0,241.0,-0.4500029627166449,184.0,1.2641867150275001,295.0,248.0
镇江,江苏,东部,2842,0.0021111893,8.0896670032,-0.6771323768,3.8427297086,middle,low,middle,高 GDI × 低 Exposure,2842,0.1442366276733031,0.0003045108250119,1.1668262875415645,-0.0976672905180403,0.5542623742284788,134.0,82.0,158.0,280.0,1000,1.0,0,0.0021111893,111.0,8.0896670032,255.0,83.0,-0.6771323768,234.0,3.8427297086,53.0,50.0
长春,吉林,东北,3102,0.0058027079,8.5977831587,-0.373833414,3.7825405353,high,high,high,高 GDI × 高 Exposure,3102,0.1506899954435295,0.0008744100270111,1.2955999050089582,-0.056332955452299,0.5699910160293228,57.0,42.0,98.0,214.0,1000,1.0,0,0.0058027079,44.0,8.5977831587,104.0,46.0,-0.373833414,163.0,3.7825405353,83.0,68.0
长沙,湖南,中部,13590,0.0091979397,9.0869690514,0.3819362384,3.9596905719,high,high,high,高 GDI × 高 Exposure,13590,0.3154083971220778,0.0029011074176025,2.8661063432000025,0.1204658967565798,1.2489196563823828,32.0,15.0,17.0,10.0,1000,1.0,0,0.0091979397,22.0,9.0869690514,33.0,14.0,0.3819362384,12.0,3.9596905719,20.0,20.0
长治,山西,中部,299,0.0,8.1552396032,-2.6179446773,3.0881284354,low,low,low,低 GDI × 低 Exposure,299,0.0467841902658843,0.0,0.3815362812599838,-0.1224784218883623,0.1444755882872412,165.0,165.0,315.0,305.0,1000,0.5468089245796927,1,0.0,165.0,4.459357797115511,239.0,197.0,-1.4315155136035436,313.0,1.6886161887250428,279.0,215.0
阜新,辽宁,东北,104,0.0,7.6060256271,-1.0770477256,3.0057308149,low,low,low,低 GDI × 低 Exposure,104,0.0275918101196995,0.0,0.2098640148685117,-0.0297176963346094,0.0829335539156505,165.0,165.0,236.0,142.0,1000,0.322490309931942,1,0.0,165.0,2.4528695618337726,324.0,295.0,-0.3473374548402372,156.0,0.9693190620690897,296.0,289.0
阜阳,安徽,中部,592,0.0033783784,8.6163248939,-0.9822821124,3.6097824126,middle,high,middle,高 GDI × 高 Exposure,592,0.0658300790149182,0.0002223989170142,0.5672133485836441,-0.0646637090742328,0.2376322614481202,96.0,105.0,212.0,229.0,1000,0.7694153624668538,1,0.00259937624118619,94.0,6.629532741372245,97.0,126.0,-0.7557829475569529,246.0,2.777422043417103,146.0,127.0
防城港,广西,西部,162,0.0,8.9794304294,-0.9754659428,3.4124804677,low,high,middle,低 GDI × 高 Exposure,162,0.0344366605971148,0.0,0.309221598052653,-0.0335917895962482,0.1175144316604686,165.0,165.0,210.0,156.0,1000,0.40249223594996214,1,0.0,165.0,3.614151031086335,44.0,235.0,-0.39261746841060985,170.0,1.3734968935801455,204.0,241.0
阳江,广东,东部,812,0.0,8.5562658245,-0.4370370481,3.7336315585,low,middle,high,低 GDI × 高 Exposure,812,0.0770977204824538,0.0,0.6596685909108739,-0.0336945601748905,0.2878544822817017,165.0,165.0,109.0,158.0,1000,0.9011104260855048,1,0.0,165.0,7.710140342816039,116.0,101.0,-0.39381864062854227,172.0,3.3644143245262224,103.0,101.0
阳泉,山西,中部,135,0.0,7.7486968088,-3.2830409199,2.946162726,low,low,low,低 GDI × 低 Exposure,135,0.0314362263569818,0.0,0.2435897868530598,-0.1032064174972103,0.0926162383390387,165.0,165.0,337.0,286.0,1000,0.3674234614174767,1,0.0,165.0,2.8470530029638517,315.0,270.0,-1.206266258764875,298.0,1.082489306686069,301.0,271.0
阿克苏,新疆,西部,241,0.0,7.8587037655,-1.3206272978,3.0998226729,low,low,low,低 GDI × 低 Exposure,241,0.0420022005546749,0.0,0.3300828516583104,-0.055469252620174,0.1301993735910744,165.0,165.0,252.0,211.0,1000,0.4909175083453431,1,0.0,165.0,3.857975271383425,300.0,225.0,-0.6483190624888194,228.0,1.5217572228924694,278.0,223.0
阿勒泰,新疆,西部,15,0.0,9.9802388277,0.1730429082,2.2603834427,low,high,high,低 GDI × 高 Exposure,15,0.0104787421189939,0.0,0.1045803489614388,0.0018132720105485,0.023685975186097,165.0,165.0,24.0,34.0,1000,0.1224744871391589,1,0.0,165.0,1.2223246319488779,2.0,328.0,0.021193341434863556,34.0,0.27683930288252884,334.0,333.0
阿坝,四川,西部,79,0.0,8.501648318,-0.9856399871,3.1951523753,low,middle,middle,低 GDI × 高 Exposure,79,0.0240478950919671,0.0,0.2044467468600628,-0.0237025670082286,0.076836689124064,165.0,165.0,214.0,119.0,1000,0.2810693864511039,1,0.0,165.0,2.38955307656332,129.0,298.0,-0.27703322643587097,128.0,0.8980595177433583,254.0,296.0
阿拉善盟,内蒙古,西部,12,0.0,7.5752248695,-1.0050520319,2.7516666169,low,low,middle,低 GDI × 低 Exposure,12,0.0093724718787042,0.0,0.0709985820642499,-0.0094198219056173,0.0257899179864645,165.0,165.0,219.0,71.0,1000,0.10954451150103323,1,0.0,165.0,0.8298243078398557,325.0,334.0,-0.11009793386760637,77.0,0.30142997536201127,319.0,329.0
阿里,西藏,西部,7,0.0,7.3308486115,-1.233413,1.7328679514,low,low,low,低 GDI × 低 Exposure,7,0.0071583436388345,0.0,0.0524767335253901,-0.0088291941026058,0.0124044642768444,165.0,165.0,247.0,66.0,1000,0.08366600265340755,1,0.0,165.0,0.6133427993814881,336.0,338.0,-0.10319473533074738,72.0,0.1449821346198373,340.0,340.0
陇南,甘肃,西部,98,0.0,8.1933317192,-1.7553694887,3.1559813486,low,middle,low,低 GDI × 低 Exposure,98,0.0267840693533115,0.0,0.21945076500174,-0.0470159381260278,0.0845300233186601,165.0,165.0,284.0,193.0,1000,0.31304951684997057,1,0.0,165.0,2.5649185360870987,228.0,287.0,-0.5495175703307149,209.0,0.9879784363667485,262.0,286.0
随州,湖北,中部,438,0.0,8.5964292692,-0.1640570815,3.8354467633,low,high,high,低 GDI × 高 Exposure,438,0.0566240042983029,0.0,0.4867642478892384,-0.009289568888023,0.2171783540110114,165.0,165.0,53.0,69.0,1000,0.6618156843109719,1,0.0,165.0,5.6892517194264665,105.0,145.0,-0.1085755496589834,75.0,2.538358824291692,60.0,137.0
雅安,四川,西部,138,0.0,8.7209215988,-0.2602977232,3.5922016667,low,high,high,低 GDI × 高 Exposure,138,0.0317835985194671,0.0,0.2771822708160091,-0.0082731983297202,0.1141730955753536,165.0,165.0,71.0,64.0,1000,0.3714835124201342,1,0.0,165.0,3.2396785870628366,78.0,252.0,-0.09669631248929986,69.0,1.3344436924671763,150.0,245.0
青岛,山东,东部,6538,0.0094830223,8.8602410037,0.0348414089,3.9628605224,high,high,high,高 GDI × 高 Exposure,6538,0.2187691004932702,0.0020745922585286,1.93834695453304,0.0076222236849712,0.8669514318657392,26.0,24.0,34.0,27.0,1000,1.0,0,0.0094830223,18.0,8.8602410037,62.0,29.0,0.0348414089,31.0,3.9628605224,19.0,19.0
鞍山,辽宁,东北,403,0.0,7.641158828,-1.0124430749,3.3759692229,low,low,middle,低 GDI × 低 Exposure,403,0.0543145325351882,0.0,0.4150259697699467,-0.054990372331682,0.1833641901949961,165.0,165.0,223.0,208.0,1000,0.6348228099241552,1,0.0,165.0,4.8507819182677245,322.0,180.0,-0.6427219576962699,224.0,2.1431422682988446,211.0,164.0
韶关,广东,东部,1001,0.000999001,8.2091924852,-0.926298576,3.7319237232,middle,middle,middle,高 GDI × 低 Exposure,1001,0.0856013397219047,8.55158239835226e-05,0.702717874768113,-0.0792923990880926,0.3194576704458789,161.0,161.0,206.0,251.0,1000,1.0,0,0.000999001,161.0,8.2091924852,220.0,76.0,-0.926298576,273.0,3.7319237232,105.0,80.0
马鞍山,安徽,中部,1343,0.0014892033,7.8909136897,-1.0049883426,3.7399251984,middle,low,middle,高 GDI × 低 Exposure,1343,0.099152011537953,0.0001476575027839,0.7823999652061259,-0.0996466157409834,0.370821106422838,149.0,138.0,218.0,282.0,1000,1.0,0,0.0014892033,142.0,7.8909136897,295.0,94.0,-1.0049883426,282.0,3.7399251984,100.0,77.0
驻马店,河南,中部,373,0.0,7.9680962009,-2.9356711272,3.0809317737,low,low,low,低 GDI × 低 Exposure,373,0.0522538072462023,0.0,0.4163633630010255,-0.1533999932189502,0.16099041504162,165.0,165.0,330.0,327.0,1000,0.6107372593840988,1,0.0,165.0,4.866413236246515,281.0,179.0,-1.7929237386791563,332.0,1.8816398278189288,281.0,197.0
鸡西,黑龙江,东北,35,0.0,7.9694683587,-0.8282574856,2.4909549396,low,low,middle,低 GDI × 低 Exposure,35,0.0160065429827372,0.0,0.127563637833096,-0.0132575390440302,0.039871577308769,165.0,165.0,189.0,87.0,1000,0.18708286933869708,1,0.0,165.0,1.490951007649553,280.0,320.0,-0.15495278695730258,90.0,0.46601499749376885,327.0,324.0
鹤壁,河南,中部,336,0.0,7.6929501971,-3.0516168785,3.4311879185,low,low,low,低 GDI × 低 Exposure,336,0.0495944595219956,0.0,0.3815277071548044,-0.151343289757407,0.1701679103364087,165.0,165.0,333.0,324.0,1000,0.5796550698475775,1,0.0,165.0,4.459257583833936,320.0,198.0,-1.768885194854964,329.0,1.9889054725582818,198.0,186.0
鹤岗,黑龙江,东北,32,0.0,7.3998684122,-1.5703010753,2.4777720048,low,low,low,低 GDI × 低 Exposure,32,0.0153051824876065,0.0,0.1132563364329966,-0.0240337445179513,0.0379227526961468,165.0,165.0,274.0,124.0,1000,0.17888543819998318,1,0.0,165.0,1.3237287035386107,334.0,326.0,-0.2809039959609453,133.0,0.4432373308382988,328.0,326.0
鹰潭,江西,中部,314,0.0,8.0934049506,-1.7525474783,3.5645099112,low,low,low,低 GDI × 低 Exposure,314,0.0479433467253887,0.0,0.3880249197355936,-0.0840229914048426,0.1708945345787462,165.0,165.0,283.0,260.0,1000,0.5603570290448759,1,0.0,165.0,4.535196352975307,252.0,193.0,-0.9820522982002772,279.0,1.9973981838410466,162.0,185.0
黄冈,湖北,中部,879,0.0011376564,8.4874791368,-0.6031922692,3.8261165454,middle,middle,middle,高 GDI × 高 Exposure,879,0.0802154382449397,9.125760669816053e-05,0.6808268585531951,-0.0483853322198376,0.306913615465476,158.0,158.0,146.0,196.0,1000,0.9375499986667378,1,0.0010666097563032059,158.0,7.957436053390804,132.0,92.0,-0.5655229111842466,213.0,3.5871755620385537,64.0,93.0
黄南,青海,西部,2,0.0,7.7169995779,-0.1825828843,1.0986122887,low,low,high,低 GDI × 低 Exposure,2,0.0038262956219016,0.0,0.0295275216991356,-0.0006986160908312,0.0042036153904201,165.0,165.0,58.0,37.0,1000,0.044721359549995794,1,0.0,165.0,0.3451147127704317,318.0,343.0,-0.008165354816455582,37.0,0.049131435168996485,342.0,342.0
黄山,安徽,中部,312,0.0032051282,8.2402344341,-0.7048464072,3.7295126084,middle,middle,middle,高 GDI × 低 Exposure,312,0.0477904170001127,0.0001531744132168,0.3938042397843267,-0.0336849037211192,0.178234962762614,102.0,134.0,165.0,157.0,1000,0.5585696017507576,1,0.0017902871822341225,126.0,4.602744466188117,210.0,191.0,-0.39370577696515635,171.0,2.0831923723984174,106.0,175.0
黄石,湖北,中部,965,0.0051813472,8.0575979609,-0.9050682341,3.769064537,high,low,middle,高 GDI × 低 Exposure,965,0.0840479605632025,0.0004354816651298,0.6772246756518643,-0.0760691392466441,0.3167821875659412,66.0,61.0,202.0,246.0,1000,0.982344135219425,1,0.00508986603445559,51.0,7.915334100846113,266.0,93.0,-0.8890884717415366,264.0,3.702518443185468,88.0,82.0
黑河,黑龙江,东北,34,0.0,7.9849533586,-1.4323165258,2.8928987189,low,low,low,低 GDI × 低 Exposure,34,0.0157762210039389,0.0,0.1259723888914178,-0.0225965420586147,0.0456390095313781,165.0,165.0,258.0,112.0,1000,0.18439088914585774,1,0.0,165.0,1.472352649580457,275.0,321.0,-0.26410611773056786,120.0,0.5334241669868838,309.0,320.0
黔东南,贵州,西部,118,0.0,8.5586934173,-1.526929765,3.3132756761,low,high,low,低 GDI × 高 Exposure,118,0.0293903343462581,0.0,0.2515428611015655,-0.0448769763166033,0.0973782799019034,165.0,165.0,267.0,188.0,1000,0.34351128074635334,1,0.0,165.0,2.940007737292107,114.0,267.0,-0.5245175991848783,203.0,1.1381475709628508,227.0,264.0
黔南,贵州,西部,184,0.0,8.3446780759,-1.3733295507,3.5797120822,low,middle,low,低 GDI × 低 Exposure,184,0.0367005383220587,0.0,0.3062541775098114,-0.050401933804281,0.1313773604547178,165.0,165.0,255.0,202.0,1000,0.4289522117905443,1,0.0,165.0,3.5794681173373686,182.0,237.0,-0.5890927482900795,218.0,1.5355254152330249,156.0,222.0
黔西南,贵州,西部,101,0.0,8.4756901911,-1.6471460351,3.2730005416,low,middle,low,低 GDI × 高 Exposure,101,0.0271909392703208,0.0,0.2304619772602544,-0.0447874478097539,0.0889959589583729,165.0,165.0,277.0,187.0,1000,0.3178049716414141,1,0.0,165.0,2.693616480823947,138.0,282.0,-0.5234711989742231,202.0,1.040175844305521,237.0,279.0
齐齐哈尔,黑龙江,东北,155,0.0,8.2770767698,-0.8248736248,2.9729475833,low,middle,middle,低 GDI × 低 Exposure,155,0.033684443136695,0.0,0.2788087217903872,-0.027785408709535,0.1001420838180436,165.0,165.0,188.0,137.0,1000,0.39370039370059057,1,0.0,165.0,3.2586883829602726,202.0,250.0,-0.32475307083699323,149.0,1.1704506339964291,298.0,257.0
龙岩,福建,东部,281,0.0035587189,8.0911006551,-0.5070140678,3.6614866988,middle,low,middle,高 GDI × 低 Exposure,281,0.0453541135417595,0.0001614025410538,0.3669646977892101,-0.0229951735982705,0.1660634834690174,90.0,128.0,122.0,116.0,1000,0.5300943312279429,1,0.0018864567153237407,122.0,4.289046590663205,253.0,208.0,-0.26876528319359994,125.0,1.9409333429003945,126.0,191.0
