job_id,source_job_id,platform,detail_url,source_url,city_seed,keyword_seed,job_title_raw,job_title_std,company_name_raw,company_name_std,city_raw,city_std,salary_raw,salary_min_month,salary_max_month,salary_avg_month,education_raw,education_std,experience_raw,experience_std,company_industry_raw,company_size_raw,job_tags_raw,jd_text_raw,jd_text_clean
job_000205,171212779,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212779&ctmid=9246785,https://campus.51job.com/iig/,宁波,会计师,中信西店-会计岗,中信西店-会计岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,硕士,硕士,在校生/应届生,应届,金融/投资/证券,500-1000人,会计师,职位名称：中信西店-会计岗 城市：宁波 岗位职责： 1.学习并执行公司财务制度及其他相关制度，协助做好日常会计核算和报表编制工作； 2.协助做好日常资金管理工作； 3.协助做好预算管理工作； 4.协助做好日常税务管理工作； 5.协助做好财务会计档案管理工作； 6.协助做好公司风控管理工作。 任职条件： 1.硕士研究生及以上学历应届毕业生，会计专业，成绩优异； 2.熟悉各类财务、税务知识； 3.熟悉常用办公自动化软件，能尽快学习、掌握并熟练运用企业自行开发的财务、预算管理等软件； 4.具有较好的文字写作能力，具有较好的信息归集整理和逻辑分析能力； 5.坚持原则、责任心强，具有较强的组织、沟通、协调能力和团队合作精神。,职位名称：中信西店-会计岗 城市：宁波 岗位职责： 1.学习并执行公司财务制度及其他相关制度，协助做好日常会计核算和报表编制工作； 2.协助做好日常资金管理工作； 3.协助做好预算管理工作； 4.协助做好日常税务管理工作； 5.协助做好财务会计档案管理工作； 6.协助做好公司风控管理工作。 任职条件： 1.硕士研究生及以上学历应届毕业生，会计专业，成绩优异； 2.熟悉各类财务、税务知识； 3.熟悉常用办公自动化软件，能尽快学习、掌握并熟练运用企业自行开发的财务、预算管理等软件； 4.具有较好的文字写作能力，具有较好的信息归集整理和逻辑分析能力； 5.坚持原则、责任心强，具有较强的组织、沟通、协调能力和团队合作精神。
job_000206,171212776,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212776&ctmid=9246785,https://campus.51job.com/iig/,宁波,合规经理,兴业宁波下属港通物流-风控岗,兴业宁波下属港通物流-风控岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,本科,本科,在校生/应届生,应届,金融/投资/证券,500-1000人,合规经理,职位名称：兴业宁波下属港通物流-风控岗 城市：宁波 岗位职责： 1.负责根据公司风险管理控制整体要求，建立和完善风险管理体系； 2.负责关注相关政策的调整和变化，及时制定应对调整和变化的相关风险防控办法； 3.负责协助公司领导正确执行国家的法律、法规，对公司的重大经营决策活动提供法律意见； 4.负责参与公司重大经营项目、业务，审查相关合同文本的合法性和有效性，参与相关的谈判，提出相关的风险控制意见，避免潜在的风险； 5.负责监督具体项目、业务实施过程，及时汇报在项目、业务管理过程中发现的风险，并参与解决风险处置过程； 6.负责对公司各职能部门的生产、经营、管理活动提供法律风险防控的咨询与服务。并根据公司需要，在公司内普及风险防控相关知识，增强全体职员的风险防范意识； 7.完成上级交办的其他工作。 任职条件： 1.大学本科及以上学历应届毕业生，法律、财务、审计、投资等相关专业； 2.能熟练掌握常用办公自动化软件； 3.法律理论知识扎实，具有独立分析、决策、解决问题的能力； 4.具有较强的分析能力，一定的协调管理能力，良好的团队合作精神； 5.特别优秀者可适当放宽条件。,职位名称：兴业宁波下属港通物流-风控岗 城市：宁波 岗位职责： 1.负责根据公司风险管理控制整体要求，建立和完善风险管理体系； 2.负责关注相关政策的调整和变化，及时制定应对调整和变化的相关风险防控办法； 3.负责协助公司领导正确执行国家的法律、法规，对公司的重大经营决策活动提供法律意见； 4.负责参与公司重大经营项目、业务，审查相关合同文本的合法性和有效性，参与相关的谈判，提出相关的风险控制意见，避免潜在的风险； 5.负责监督具体项目、业务实施过程，及时汇报在项目、业务管理过程中发现的风险，并参与解决风险处置过程； 6.负责对公司各职能部门的生产、经营、管理活动提供法律风险防控的咨询与服务。并根据公司需要，在公司内普及风险防控相关知识，增强全体职员的风险防范意识； 7.完成上级交办的其他工作。 任职条件： 1.大学本科及以上学历应届毕业生，法律、财务、审计、投资等相关专业； 2.能熟练掌握常用办公自动化软件； 3.法律理论知识扎实，具有独立分析、决策、解决问题的能力； 4.具有较强的分析能力，一定的协调管理能力，良好的团队合作精神； 5.特别优秀者可适当放宽条件。
job_000207,171212778,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212778&ctmid=9246785,https://campus.51job.com/iig/,宁波,会计师,兴业宁波-会计岗,兴业宁波-会计岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,硕士,硕士,在校生/应届生,应届,金融/投资/证券,500-1000人,会计师,职位名称：兴业宁波-会计岗 城市：宁波 岗位职责： 1.做好日常资金管理工作，确保各项资金业务日清月结； 2.审核各类报销凭证，及时编制财务凭证； 3.协作做好财务核算、各类财务报表，按月编制并上报资金计划表； 4.协助做好投资企业财务管理及投资项目财务尽调。 任职条件： 1.硕士研究生及以上学历应届毕业生，会计学、财务管理等相关专业； 2.熟悉各类财务知识，能熟练掌握常用办公自动化软件； 3.具有较好的文字写作能力及英语读写能力； 4.责任心强，有良好的团队合作意识； 5.特别优秀者可适当放宽条件。,职位名称：兴业宁波-会计岗 城市：宁波 岗位职责： 1.做好日常资金管理工作，确保各项资金业务日清月结； 2.审核各类报销凭证，及时编制财务凭证； 3.协作做好财务核算、各类财务报表，按月编制并上报资金计划表； 4.协助做好投资企业财务管理及投资项目财务尽调。 任职条件： 1.硕士研究生及以上学历应届毕业生，会计学、财务管理等相关专业； 2.熟悉各类财务知识，能熟练掌握常用办公自动化软件； 3.具有较好的文字写作能力及英语读写能力； 4.责任心强，有良好的团队合作意识； 5.特别优秀者可适当放宽条件。
job_000208,171195622,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171195622&ctmid=9246785,https://campus.51job.com/iig/,上海,数据分析师,中信兴业-管理培训生（投资分析方向）(上海、宁波),中信兴业-管理培训生（投资分析方向）(上海、宁波),中信兴业投资集团有限公司,中信兴业投资集团有限公司,上海,上海,3千及以下,,,,硕士,硕士,在校生/应届生,应届,金融/投资/证券,500-1000人,数据分析师,职位名称：中信兴业-管理培训生（投资分析方向） 城市：上海、宁波 岗位职责： 1.战略支持：协助公司重大发展规划及战略议题的研究，包括制定战略规划、研判新业务机会、分析竞争格局等，并推动战略规划的落地执行； 2.行业研究：聚焦目标行业，持续跟踪行业动态、技术趋势及竞争格局，独立或协作完成高质量行业研究报告； 3.项目执行：参与潜在投资项目的筛选及尽职调查（涵盖财务、法务、商业等维度），协助搭建财务模型、进行估值分析，撰写投资建议书并准备相关审批材料； 4.投后管理：参与已投项目的投后管理工作，跟踪项目运营表现，撰写投后评估报告，支持投后价值提升； 5.内外对接：协助对接内外协同工作，包括对接维护投资项目渠道、促进被投项目业务协同等； 6.日常支持：高效完成日常事务性工作，包括流程制度优化、汇报材料准备等。 任职条件： 1.研究生及以上学历应届毕业生，专业为经管、财会、金融、法律等相关专业，或具备复合背景（本科为理工科，研究生为上述专业之一）； 2.具备基本财务分析能力，理解估值逻辑；有PE/VC、投行、咨询、券商研究所或企业战略投资部门实习经验者优先； 3.持有 CFA、CPA、法律职业资格、基金从业资格之一或多项资格者优先； 4.自我驱动力强，具备强烈的责任心、敬业精神和团队协作意识，能承受工作压力，执行力强； 5.熟练使用各类办公软件，具备优秀的文书写作能力；具备良好的英语听说读写能力者优先。,职位名称：中信兴业-管理培训生（投资分析方向） 城市：上海、宁波 岗位职责： 1.战略支持：协助公司重大发展规划及战略议题的研究，包括制定战略规划、研判新业务机会、分析竞争格局等，并推动战略规划的落地执行； 2.行业研究：聚焦目标行业，持续跟踪行业动态、技术趋势及竞争格局，独立或协作完成高质量行业研究报告； 3.项目执行：参与潜在投资项目的筛选及尽职调查（涵盖财务、法务、商业等维度），协助搭建财务模型、进行估值分析，撰写投资建议书并准备相关审批材料； 4.投后管理：参与已投项目的投后管理工作，跟踪项目运营表现，撰写投后评估报告，支持投后价值提升； 5.内外对接：协助对接内外协同工作，包括对接维护投资项目渠道、促进被投项目业务协同等； 6.日常支持：高效完成日常事务性工作，包括流程制度优化、汇报材料准备等。 任职条件： 1.研究生及以上学历应届毕业生，专业为经管、财会、金融、法律等相关专业，或具备复合背景（本科为理工科，研究生为上述专业之一）； 2.具备基本财务分析能力，理解估值逻辑；有PE/VC、投行、咨询、券商研究所或企业战略投资部门实习经验者优先； 3.持有 CFA、CPA、法律职业资格、基金从业资格之一或多项资格者优先； 4.自我驱动力强，具备强烈的责任心、敬业精神和团队协作意识，能承受工作压力，执行力强； 5.熟练使用各类办公软件，具备优秀的文书写作能力；具备良好的英语听说读写能力者优先。
job_000209,171195503,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171195503&ctmid=9246785,https://campus.51job.com/iig/,上海,会计师,中信兴业-管理培训生（会计方向）(上海、宁波),中信兴业-管理培训生（会计方向）(上海、宁波),中信兴业投资集团有限公司,中信兴业投资集团有限公司,上海,上海,3千及以下,,,,硕士,硕士,在校生/应届生,应届,金融/投资/证券,500-1000人,会计师,职位名称：中信兴业-管理培训生（会计方向） 城市：上海、宁波 岗位职责： 1.负责公司财务核算全流程，包括但不限于账务处理、凭证编制、账簿登记、财务报表编制与报送，确保会计信息真实、准确、完整，符合企业会计准则及国家财经法规； 2. 参与公司预算管理工作，协助编制年度预算、季度滚动预算，跟踪预算执行情况，分析预算差异并提出优化建议，支撑公司资源合理配置； 3. 负责税务统筹与申报工作，研究国家税收政策，准确计算各类税费，按时完成纳税申报、税款缴纳办理，防范税务风险； 4. 协助开展财务分析工作，结合经营数据、财务指标进行多维度分析，形成分析报告，为管理层决策提供财务支持； 5.完成上级交办的其他财务相关工作。 任职条件： 1.研究生及以上学历应届毕业生，会计学、财务管理、审计学、金融学等相关专业； 2.熟悉财务管理、会计、税法、经济法方面的理论及实务； 3.有知名企业或国有企业实习经验优先； 4.具备强烈的责任心、敬业精神和团队协作意识，服从工作安排，能承受一定工作压力； 5.熟练运用各类办公软件；具备良好的财务文书写作能力；具有良好的英语听说读写能力者优先； 6.取得CPA、ACCA等资格证书者优先。,职位名称：中信兴业-管理培训生（会计方向） 城市：上海、宁波 岗位职责： 1.负责公司财务核算全流程，包括但不限于账务处理、凭证编制、账簿登记、财务报表编制与报送，确保会计信息真实、准确、完整，符合企业会计准则及国家财经法规； 2. 参与公司预算管理工作，协助编制年度预算、季度滚动预算，跟踪预算执行情况，分析预算差异并提出优化建议，支撑公司资源合理配置； 3. 负责税务统筹与申报工作，研究国家税收政策，准确计算各类税费，按时完成纳税申报、税款缴纳办理，防范税务风险； 4. 协助开展财务分析工作，结合经营数据、财务指标进行多维度分析，形成分析报告，为管理层决策提供财务支持； 5.完成上级交办的其他财务相关工作。 任职条件： 1.研究生及以上学历应届毕业生，会计学、财务管理、审计学、金融学等相关专业； 2.熟悉财务管理、会计、税法、经济法方面的理论及实务； 3.有知名企业或国有企业实习经验优先； 4.具备强烈的责任心、敬业精神和团队协作意识，服从工作安排，能承受一定工作压力； 5.熟练运用各类办公软件；具备良好的财务文书写作能力；具有良好的英语听说读写能力者优先； 6.取得CPA、ACCA等资格证书者优先。
job_000210,171212777,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212777&ctmid=9246785,https://campus.51job.com/iig/,宁波,会计师,中信港口下属信润石化-会计岗,中信港口下属信润石化-会计岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,本科,本科,在校生/应届生,应届,金融/投资/证券,500-1000人,会计师,职位名称：中信港口下属信润石化-会计岗 城市：宁波 岗位职责： 1.按时间节点完成公司各项日常会计核算工作，按时完成各类报表； 2.及时更新公司财务制度，加强财务管理体系规范化建设，加强费用报销审核规范性，做好标准及流程把控； 3.妥善处理涉税事项，完成纳税申报、汇算清缴，对涉税事项进行准确处理； 4.按照公司发展规划，做好年度财务计划的编制工作； 5.严格执行预算刚性管控，按月分析预算完成进度并及时反馈至各部门。 任职条件： 1.大学本科及以上学历应届毕业生，财务、会计及相关专业； 2.具备会计基础理论知识和实操经验； 3.持有初级会计职称证书及以上者优先。,职位名称：中信港口下属信润石化-会计岗 城市：宁波 岗位职责： 1.按时间节点完成公司各项日常会计核算工作，按时完成各类报表； 2.及时更新公司财务制度，加强财务管理体系规范化建设，加强费用报销审核规范性，做好标准及流程把控； 3.妥善处理涉税事项，完成纳税申报、汇算清缴，对涉税事项进行准确处理； 4.按照公司发展规划，做好年度财务计划的编制工作； 5.严格执行预算刚性管控，按月分析预算完成进度并及时反馈至各部门。 任职条件： 1.大学本科及以上学历应届毕业生，财务、会计及相关专业； 2.具备会计基础理论知识和实操经验； 3.持有初级会计职称证书及以上者优先。
job_000211,171212783,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212783&ctmid=9246785,https://campus.51job.com/iig/,上海,护士/护理人员,兴业养老-养老业务储备生(医护类),兴业养老-养老业务储备生(医护类),中信兴业投资集团有限公司,中信兴业投资集团有限公司,上海,上海,3千及以下,,,,大专,大专,在校生/应届生,应届,金融/投资/证券,500-1000人,护士/护理人员,职位名称：兴业养老-养老业务储备生(医护类) 城市：上海 岗位职责： 1.在资深医护人员指导下，协助完成老人的基础健康检查，如测量血压、血糖、体温等； 2.协助开展老人的日常护理工作，如协助老人进食、翻身、个人卫生护理等； 3.参与养老机构的健康教育活动，为老人及家属提供健康知识科普； 4.协助记录老人的健康状况，整理老人的健康档案，及时向医护人员反馈老人的健康异常情况。 任职条件： 1.大专及以上学历，护理学、临床医学、康复治疗学等相关专业，持有护士资格证者优先； 2.具备良好的人文关怀能力，有耐心和责任心，能理解和关爱老人； 3.了解老年常见疾病的护理知识，具备一定的应急处理能力。,职位名称：兴业养老-养老业务储备生(医护类) 城市：上海 岗位职责： 1.在资深医护人员指导下，协助完成老人的基础健康检查，如测量血压、血糖、体温等； 2.协助开展老人的日常护理工作，如协助老人进食、翻身、个人卫生护理等； 3.参与养老机构的健康教育活动，为老人及家属提供健康知识科普； 4.协助记录老人的健康状况，整理老人的健康档案，及时向医护人员反馈老人的健康异常情况。 任职条件： 1.大专及以上学历，护理学、临床医学、康复治疗学等相关专业，持有护士资格证者优先； 2.具备良好的人文关怀能力，有耐心和责任心，能理解和关爱老人； 3.了解老年常见疾病的护理知识，具备一定的应急处理能力。
job_000212,171212784,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212784&ctmid=9246785,https://campus.51job.com/iig/,上海,运营专员,兴业养老-养老业务储备生(运营类),兴业养老-养老业务储备生(运营类),中信兴业投资集团有限公司,中信兴业投资集团有限公司,上海,上海,3千及以下,,,,大专,大专,在校生/应届生,应届,金融/投资/证券,500-1000人,运营专员,职位名称：兴业养老-养老业务储备生(运营类) 城市：上海 岗位职责： 1.协助开展养老机构的运营数据分析，参与制定机构的服务流程和管理制度； 2.协助跟进养老机构的预算编制、成本控制，参与服务质量的监督和评估； 3.协助开展养老机构的市场调研，参与拓展养老服务合作项目，如社区养老合作、养老产品推广等； 4.协助处理养老机构的日常运营问题，如老人及家属的投诉处理、服务流程优化等。 任职条件： 1.大专及以上学历，社会工作、工商管理、市场营销、公共管理等相关专业； 2.具备一定的数据分析能力，了解养老行业运营模式者优先； 3.沟通能力强，有较强的责任心和抗压能力，能适应灵活的工作时间。,职位名称：兴业养老-养老业务储备生(运营类) 城市：上海 岗位职责： 1.协助开展养老机构的运营数据分析，参与制定机构的服务流程和管理制度； 2.协助跟进养老机构的预算编制、成本控制，参与服务质量的监督和评估； 3.协助开展养老机构的市场调研，参与拓展养老服务合作项目，如社区养老合作、养老产品推广等； 4.协助处理养老机构的日常运营问题，如老人及家属的投诉处理、服务流程优化等。 任职条件： 1.大专及以上学历，社会工作、工商管理、市场营销、公共管理等相关专业； 2.具备一定的数据分析能力，了解养老行业运营模式者优先； 3.沟通能力强，有较强的责任心和抗压能力，能适应灵活的工作时间。
job_000213,171212785,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212785&ctmid=9246785,https://campus.51job.com/iig/,上海,行政专员/助理,兴业养老-养老业务储备生(职能类),兴业养老-养老业务储备生(职能类),中信兴业投资集团有限公司,中信兴业投资集团有限公司,上海,上海,3千及以下,,,,本科,本科,在校生/应届生,应届,金融/投资/证券,500-1000人,行政专员/助理,职位名称：兴业养老-养老业务储备生(职能类) 城市：上海 岗位职责： 1.协助完成养老机构内部行政事务，包括文件起草、会议组织、档案管理等工作； 2.参与养老机构的人力资源相关工作，如招聘协助、员工培训组织、绩效考核跟进等； 3.配合完成养老机构的合规性检查、资质申报等事务，确保机构运营符合行业政策要求。 任职条件： 1.本科及以上学历，行政管理、人力资源管理、财务管理、公共事业管理等相关专业； 2.具备良好的文书写作和沟通协调能力，工作细致严谨； 3.了解养老行业相关政策法规者优先。,职位名称：兴业养老-养老业务储备生(职能类) 城市：上海 岗位职责： 1.协助完成养老机构内部行政事务，包括文件起草、会议组织、档案管理等工作； 2.参与养老机构的人力资源相关工作，如招聘协助、员工培训组织、绩效考核跟进等； 3.配合完成养老机构的合规性检查、资质申报等事务，确保机构运营符合行业政策要求。 任职条件： 1.本科及以上学历，行政管理、人力资源管理、财务管理、公共事业管理等相关专业； 2.具备良好的文书写作和沟通协调能力，工作细致严谨； 3.了解养老行业相关政策法规者优先。
job_000214,171212786,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212786&ctmid=9246785,https://campus.51job.com/iig/,宁波,质量/品质主管,中信港口-质安管理岗,中信港口-质安管理岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,本科,本科,在校生/应届生,应届,金融/投资/证券,500-1000人,质量/品质主管,职位名称：中信港口-质安管理岗 城市：宁波 岗位职责： 1.在工作中执行HSE法律法规和主管部门、上级公司的HSE要求；对公司HSE制度提出编制或修订建议； 2.在工程项目施工前，落实施工组织设计和HSE实施方案，并在施工过程中执行； 3.参加对并表企业安全生产检查、隐患排查或应急演练等活动，并作好记录； 4.实施公司员工的安全教育培训工作；负责制订公司员工的劳动保护用品发放标准，发放、使用情况； 5.根据每年6月安全生产月活动计划，逐项落实实施。 任职条件： 1.大学本科及以上学历应届毕业生，工程建设、化工、安全生产管理等相关专业； 2.有化工石油类工程、安全、经济或生产等专业知识，具备良好的沟通能力和熟悉施工或化工储运安全工作； 3.较好的文字功底，为人正直，作风正派，廉洁自律，原则性强。,职位名称：中信港口-质安管理岗 城市：宁波 岗位职责： 1.在工作中执行HSE法律法规和主管部门、上级公司的HSE要求；对公司HSE制度提出编制或修订建议； 2.在工程项目施工前，落实施工组织设计和HSE实施方案，并在施工过程中执行； 3.参加对并表企业安全生产检查、隐患排查或应急演练等活动，并作好记录； 4.实施公司员工的安全教育培训工作；负责制订公司员工的劳动保护用品发放标准，发放、使用情况； 5.根据每年6月安全生产月活动计划，逐项落实实施。 任职条件： 1.大学本科及以上学历应届毕业生，工程建设、化工、安全生产管理等相关专业； 2.有化工石油类工程、安全、经济或生产等专业知识，具备良好的沟通能力和熟悉施工或化工储运安全工作； 3.较好的文字功底，为人正直，作风正派，廉洁自律，原则性强。
job_000215,171212782,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212782&ctmid=9246785,https://campus.51job.com/iig/,宁波,系统工程师,兴业宁波下属信仑数链-系统维护岗,兴业宁波下属信仑数链-系统维护岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,本科,本科,在校生/应届生,应届,金融/投资/证券,500-1000人,系统工程师,职位名称：兴业宁波下属信仑数链-系统维护岗 城市：宁波 岗位职责： 1.平台保障与性能优化：负责云服务器及网络的日常监控、维护与故障应急处理，确保平台稳定运行；持续分析系统性能，定位并优化瓶颈，保障高负载下的服务能力； 2.自动化开发与运维支持：基于 Spring Cloud Alibaba 框架，独立完成核心模块的设计、开发与优化，编写规范、可维护的代码并通过单元测试确保质量；同时，开发自动化工具与脚本，简化平台部署、配置、扩展及运维流程，为测试、上线与稳定运行提供全程技术支持； 3.安全运维与风险管控：协同安全团队建立并执行安全运维流程，负责漏洞扫描、威胁监测与修复，制定故障恢复预案，有效管控安全与运行风险； 4.全周期协作与文档沉淀：参与平台从设计、测试到上线的全流程，确保架构的稳定性与扩展性；编写技术文档、运维手册和故障处理指南，推动知识共享与团队协作。 任职条件： 1.大学本科及以上学历应届毕业生，计算机、软件工程或相关专业优先； 2.熟悉Linux操作系统，能够进行系统配置、管理和故障排除； 3.熟悉分布式系统和微服务架构，理解服务治理和负载均衡原理，对消息队列、缓存等中间件有基本了解； 4.具备故障排除和解决问题的能力，能够在紧急情况下保持冷静； 5.良好沟通能力和团队合作精神，能够与多个团队紧密合作解决问题； 6.对新技术和工具保持持续学习的态度，关注业界最优实践和趋势； 7.特别优秀者可适当放宽条件。,职位名称：兴业宁波下属信仑数链-系统维护岗 城市：宁波 岗位职责： 1.平台保障与性能优化：负责云服务器及网络的日常监控、维护与故障应急处理，确保平台稳定运行；持续分析系统性能，定位并优化瓶颈，保障高负载下的服务能力； 2.自动化开发与运维支持：基于 Spring Cloud Alibaba 框架，独立完成核心模块的设计、开发与优化，编写规范、可维护的代码并通过单元测试确保质量；同时，开发自动化工具与脚本，简化平台部署、配置、扩展及运维流程，为测试、上线与稳定运行提供全程技术支持； 3.安全运维与风险管控：协同安全团队建立并执行安全运维流程，负责漏洞扫描、威胁监测与修复，制定故障恢复预案，有效管控安全与运行风险； 4.全周期协作与文档沉淀：参与平台从设计、测试到上线的全流程，确保架构的稳定性与扩展性；编写技术文档、运维手册和故障处理指南，推动知识共享与团队协作。 任职条件： 1.大学本科及以上学历应届毕业生，计算机、软件工程或相关专业优先； 2.熟悉Linux操作系统，能够进行系统配置、管理和故障排除； 3.熟悉分布式系统和微服务架构，理解服务治理和负载均衡原理，对消息队列、缓存等中间件有基本了解； 4.具备故障排除和解决问题的能力，能够在紧急情况下保持冷静； 5.良好沟通能力和团队合作精神，能够与多个团队紧密合作解决问题； 6.对新技术和工具保持持续学习的态度，关注业界最优实践和趋势； 7.特别优秀者可适当放宽条件。
job_000216,171212780,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212780&ctmid=9246785,https://campus.51job.com/iig/,宁波,人事专员,兴业宁波-人事岗,兴业宁波-人事岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,硕士,硕士,在校生/应届生,应届,金融/投资/证券,500-1000人,人事专员,职位名称：兴业宁波-人事岗 城市：宁波 岗位职责： 1.参与制定公司人力资源战略规划，定期收集人力资源方面的信息； 2.协助完成员工招聘工作，包括制定招聘计划、招聘程序，进行初步的面试与筛选，做好各部门间的协调工作等； 3.配合各部门组织人员参加培训，做好培训相关数据统计； 4.执行并完善员工入职、转正、离职、退休和各项社会保险、公积金缴纳、转移等工作的相关流程； 5.协助部门负责人做好其它综合性事务工作。 任职条件： 1.硕士研究生及以上学历应届毕业生，人力资源管理、经济类、财务管理等相关专业； 2.能熟练掌握常用办公自动化软件； 3.具有良好的职业道德素养，仔细认真，稳重，守秘；良好的沟通、协调、表达能力和扎实的公文写作能力； 4.特别优秀者可适当放宽条件。,职位名称：兴业宁波-人事岗 城市：宁波 岗位职责： 1.参与制定公司人力资源战略规划，定期收集人力资源方面的信息； 2.协助完成员工招聘工作，包括制定招聘计划、招聘程序，进行初步的面试与筛选，做好各部门间的协调工作等； 3.配合各部门组织人员参加培训，做好培训相关数据统计； 4.执行并完善员工入职、转正、离职、退休和各项社会保险、公积金缴纳、转移等工作的相关流程； 5.协助部门负责人做好其它综合性事务工作。 任职条件： 1.硕士研究生及以上学历应届毕业生，人力资源管理、经济类、财务管理等相关专业； 2.能熟练掌握常用办公自动化软件； 3.具有良好的职业道德素养，仔细认真，稳重，守秘；良好的沟通、协调、表达能力和扎实的公文写作能力； 4.特别优秀者可适当放宽条件。
job_000217,171212781,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=171212781&ctmid=9246785,https://campus.51job.com/iig/,宁波,数据仓库工程师,兴业宁波下属港通物流-数据管理岗,兴业宁波下属港通物流-数据管理岗,中信兴业投资集团有限公司,中信兴业投资集团有限公司,宁波,宁波,3千及以下,,,,本科,本科,在校生/应届生,应届,金融/投资/证券,500-1000人,数据仓库工程师,职位名称：兴业宁波下属港通物流-数据管理岗 城市：宁波 岗位职责： 1.负责进出库车辆数据信息的录入，收集保存各项操作单据； 2.负责根据公司要求制作和发送数据分析报表； 3.负责定期组织货物盘点，保证账实一致性； 4.负责公司货物财产和服务保险的申报、结算和管理； 5.负责协助现场操作岗位的工作； 6.完成上级交办的其他工作。 任职条件： 1.大学本科及以上学历应届毕业生，物流管理、财务、统计等相关专业优先； 2.能熟练掌握常用办公自动化软件； 3.具有较强的分析能力，一定的协调管理能力，良好的团队合作精神； 4.特别优秀者可适当放宽条件。,职位名称：兴业宁波下属港通物流-数据管理岗 城市：宁波 岗位职责： 1.负责进出库车辆数据信息的录入，收集保存各项操作单据； 2.负责根据公司要求制作和发送数据分析报表； 3.负责定期组织货物盘点，保证账实一致性； 4.负责公司货物财产和服务保险的申报、结算和管理； 5.负责协助现场操作岗位的工作； 6.完成上级交办的其他工作。 任职条件： 1.大学本科及以上学历应届毕业生，物流管理、财务、统计等相关专业优先； 2.能熟练掌握常用办公自动化软件； 3.具有较强的分析能力，一定的协调管理能力，良好的团队合作精神； 4.特别优秀者可适当放宽条件。
job_000218,167581971,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=167581971&ctmid=7994461,https://campus.51job.com/331/job.html,株洲-芦淞区,机械产品工程师,机械类,机械类,中国航发南方工业有限公司,中国航发南方工业有限公司,株洲-芦淞区,株洲-芦淞区,1-1.5万,,,,本科,本科,在校生/应届生,应届,电子技术/半导体/集成电路,,机械产品工程师,机械类-招聘专业 硕士、本科专业需求： 机械工程、机械电子、机械设计制造及其自动化、智能制造工程、力学、流体机械及工程、飞行器制造工程、飞行器设计工程、车辆工程等相关专业 机械类-招聘要求 1.招聘对象为2026年7月31日前取得本科及以上学历，符合专业需求，均可报名 2.遵纪守法，诚实守信，品行端正，无不良记录 3.具有良好的综合素质，身心健康，符合应聘岗位的资格条件和胜任能力,机械类-招聘专业 硕士、本科专业需求： 机械工程、机械电子、机械设计制造及其自动化、智能制造工程、力学、流体机械及工程、飞行器制造工程、飞行器设计工程、车辆工程等相关专业 机械类-招聘要求 1.招聘对象为2026年7月31日前取得本科及以上学历，符合专业需求，均可报名 2.遵纪守法，诚实守信，品行端正，无不良记录 3.具有良好的综合素质，身心健康，符合应聘岗位的资格条件和胜任能力
